1292828,YF-Vax 4000 UNT/ML Injectable Suspension,SY
1292828,YF-VAX Injectable Suspension,PSN
1300181,"Bordetella pertussis filamentous hemagglutinin vaccine, inactivated 0.01 MG/ML",SCDC
1300182,"Bordetella pertussis fimbriae 2/3 vaccine, inactivated",PIN
1300183,"Bordetella pertussis fimbriae 2/3 vaccine, inactivated 0.01 MG/ML",SCDC
1300185,"Bordetella pertussis pertactin vaccine, inactivated 0.006 MG/ML",SCDC
1300186,"Bordetella pertussis toxoid vaccine, inactivated",PIN
1300187,"Bordetella pertussis toxoid vaccine, inactivated 0.005 MG/ML",SCDC
1300190,"Bordetella pertussis filamentous hemagglutinin vaccine, inactivated 0.01 MG/ML / Bordetella pertussis fimbriae 2/3 vaccine, inactivated 0.01 MG/ML / Bordetella pertussis pertactin vaccine, inactivated 0.006 MG/ML / Bordetella pertussis toxoid vaccine, inactivated 0.005 MG/ML / diphtheria toxoid vaccine, inactivated 4 UNT/ML / tetanus toxoid vaccine, inactivated 10 UNT/ML [Adacel]",SBDC
1300191,"Adacel Tdap (Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis Vaccine, Adsorbed) 0.5 ML Prefilled Syringe",SY
1300191,"Adacel (Bordetella pertussis filamentous hemagglutinin vaccine, inactivated 5 MCG / Bordetella pertussis fimbriae 2/3 vaccine, inactivated 5 MCG / Bordetella pertussis pertactin vaccine, inactivated 3 MCG / Bordetella pertussis toxoid vaccine, inactivated 2.5 MCG / diphtheria toxoid vaccine, inactivated 2 UNT / tetanus toxoid vaccine, inactivated 5 UNT) per 0.5 ML Prefilled Syringe",SY
1300191,"0.5 ML Bordetella pertussis filamentous hemagglutinin vaccine, inactivated 0.01 MG/ML / Bordetella pertussis fimbriae 2/3 vaccine, inactivated 0.01 MG/ML / Bordetella pertussis pertactin vaccine, inactivated 0.006 MG/ML / Bordetella pertussis toxoid vaccine, inactivated 0.005 MG/ML / diphtheria toxoid vaccine, inactivated 4 UNT/ML / tetanus toxoid vaccine, inactivated 10 UNT/ML Prefilled Syringe [Adacel]",SBD
1300191,Adacel 0.5 ML Prefilled Syringe,PSN
1300206,"Adacel Tdap (Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis Vaccine, Adsorbed) Injection",SY
1300206,"Adacel (Bordetella pertussis filamentous hemagglutinin vaccine, inactivated 5 MCG / Bordetella pertussis fimbriae 2/3 vaccine, inactivated 5 MCG / Bordetella pertussis pertactin vaccine, inactivated 3 MCG / Bordetella pertussis toxoid vaccine, inactivated 2.5 MCG / Diphtheria Toxoid Vaccine 2 UNT / Tetanus Toxoid Vaccine 5 UNT) per 0.5 ML Injection",SY
1300206,"0.5 ML Bordetella pertussis filamentous hemagglutinin vaccine, inactivated 0.01 MG/ML / Bordetella pertussis fimbriae 2/3 vaccine, inactivated 0.01 MG/ML / Bordetella pertussis pertactin vaccine, inactivated 0.006 MG/ML / Bordetella pertussis toxoid vaccine, inactivated 0.005 MG/ML / diphtheria toxoid vaccine, inactivated 4 UNT/ML / tetanus toxoid vaccine, inactivated 10 UNT/ML Injection [Adacel]",SBD
1300206,Adacel 0.5 ML Injection,PSN
1300307,"Bordetella pertussis toxoid vaccine, inactivated 0.02 MG/ML",SCDC
1300309,"Bordetella pertussis filamentous hemagglutinin vaccine, inactivated 0.01 MG/ML / Bordetella pertussis fimbriae 2/3 vaccine, inactivated 0.01 MG/ML / Bordetella pertussis pertactin vaccine, inactivated 0.006 MG/ML / Bordetella pertussis toxoid vaccine, inactivated 0.02 MG/ML / diphtheria toxoid vaccine, inactivated 30 UNT/ML / tetanus toxoid vaccine, inactivated 10 UNT/ML [Daptacel]",SBDC
1300310,"Daptacel (Bordetella pertussis filamentous hemagglutinin vaccine, inactivated 5 MCG / Bordetella pertussis fimbriae 2/3 vaccine, inactivated 5 MCG / Bordetella pertussis pertactin vaccine, inactivated 3 MCG / Bordetella pertussis toxoid vaccine, inactivated 10 MCG / Diphtheria Toxoid Vaccine 15 UNT / Tetanus Toxoid Vaccine 5 UNT) per 0.5 ML Injection",SY
1300310,Daptacel DTaP (Diphtheria and Tetanus Toxoids and Acellular Pertussis Vaccine Adsorbed) Injection,SY
1300310,"0.5 ML Bordetella pertussis filamentous hemagglutinin vaccine, inactivated 0.01 MG/ML / Bordetella pertussis fimbriae 2/3 vaccine, inactivated 0.01 MG/ML / Bordetella pertussis pertactin vaccine, inactivated 0.006 MG/ML / Bordetella pertussis toxoid vaccine, inactivated 0.02 MG/ML / diphtheria toxoid vaccine, inactivated 30 UNT/ML / tetanus toxoid vaccine, inactivated 10 UNT/ML Injection [Daptacel]",SBD
1300310,DAPTACEL vaccine 0.5 ML Injection,PSN
1300364,"Bordetella pertussis filamentous hemagglutinin vaccine, inactivated 0.016 MG/ML",SCDC
1300365,"Bordetella pertussis pertactin vaccine, inactivated 0.005 MG/ML",SCDC
1300366,"Bordetella pertussis toxoid vaccine, inactivated 0.016 MG/ML",SCDC
1300369,"Bordetella pertussis filamentous hemagglutinin vaccine, inactivated 0.016 MG/ML / Bordetella pertussis pertactin vaccine, inactivated 0.005 MG/ML / Bordetella pertussis toxoid vaccine, inactivated 0.016 MG/ML / diphtheria toxoid vaccine, inactivated 5 UNT/ML / tetanus toxoid vaccine, inactivated 10 UNT/ML [Boostrix]",SBDC
1300370,"Boostrix Tdap (Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis Vaccine, Adsorbed) 0.5 ML Prefilled Syringe",SY
1300370,"Boostrix (Bordetella pertussis filamentous hemagglutinin vaccine, inactivated 8 MCG / Bordetella pertussis pertactin vaccine, inactivated 2.5 MCG / Bordetella pertussis toxoid vaccine, inactivated 8 MCG / diphtheria toxoid vaccine, inactivated 2.5 UNT / tetanus toxoid vaccine, inactivated 5 UNT) per 0.5 ML Prefilled Syringe",SY
1300370,"0.5 ML Bordetella pertussis filamentous hemagglutinin vaccine, inactivated 0.016 MG/ML / Bordetella pertussis pertactin vaccine, inactivated 0.005 MG/ML / Bordetella pertussis toxoid vaccine, inactivated 0.016 MG/ML / diphtheria toxoid vaccine, inactivated 5 UNT/ML / tetanus toxoid vaccine, inactivated 10 UNT/ML Prefilled Syringe [Boostrix]",SBD
1300370,BOOSTRIX vaccine 0.5 ML Prefilled Syringe,PSN
1300378,"Boostrix (Bordetella pertussis filamentous hemagglutinin vaccine, inactivated 8 MCG / Bordetella pertussis pertactin vaccine, inactivated 2.5 MCG / Bordetella pertussis toxoid vaccine, inactivated 8 MCG / diphtheria toxoid vaccine, inactivated 2.5 UNT / tetanus toxoid vaccine, inactivated 5 UNT) per 0.5 ML Injection",SY
1300378,"Boostrix Tdap (Tetanus Toxoid, Reduced Diphtheria Toxoid and Acellular Pertussis Vaccine, Adsorbed) Injection",SY
1300378,"0.5 ML Bordetella pertussis filamentous hemagglutinin vaccine, inactivated 0.016 MG/ML / Bordetella pertussis pertactin vaccine, inactivated 0.005 UNT/ML / Bordetella pertussis toxoid vaccine, inactivated 0.016 MG/ML / diphtheria toxoid vaccine, inactivated 5 UNT/ML / tetanus toxoid vaccine, inactivated 10 UNT/ML Injection [Boostrix]",SBD
1300378,BOOSTRIX vaccine 0.5 ML Injection,PSN
1300379,"Bordetella pertussis filamentous hemagglutinin vaccine, inactivated 0.05 MG/ML",SCDC
1300380,"Bordetella pertussis pertactin vaccine, inactivated 0.016 MG/ML",SCDC
1300381,"Bordetella pertussis toxoid vaccine, inactivated 0.05 MG/ML",SCDC
1300384,Infanrix DTaP (Diphtheria and Tetanus Toxoids and Acellular Pertussis Vaccine Adsorbed) 0.5 ML Prefilled Syringe,SY
1300384,"Infanrix (Bordetella pertussis filamentous hemagglutinin vaccine, inactivated 25 MCG / Bordetella pertussis pertactin vaccine, inactivated 8 MCG / Bordetella pertussis toxoid vaccine, inactivated 25 MCG / diphtheria toxoid vaccine, inactivated 25 UNT / tetanus toxoid vaccine, inactivated 10 UNT) per 0.5 ML Prefilled Syringe",SY
1300384,"0.5 ML Bordetella pertussis filamentous hemagglutinin vaccine, inactivated 0.05 MG/ML / Bordetella pertussis pertactin vaccine, inactivated 0.016 MG/ML / Bordetella pertussis toxoid vaccine, inactivated 0.05 MG/ML / diphtheria toxoid vaccine, inactivated 50 UNT/ML / tetanus toxoid vaccine, inactivated 20 UNT/ML Prefilled Syringe [Infanrix]",SBD
1300384,INFANRIX vaccine 0.5 ML Prefilled Syringe,PSN
1300386,Infanrix DTaP (Diphtheria and Tetanus Toxoids and Acellular Pertussis Vaccine Adsorbed) Injection,SY
1300386,"Infanrix (Bordetella pertussis filamentous hemagglutinin vaccine, inactivated 0.025 MG / Bordetella pertussis pertactin vaccine, inactivated 0.008 MG / Bordetella pertussis toxoid vaccine, inactivated 0.025 MG / diphtheria toxoid vaccine, inactivated 25 UNT / tetanus toxoid vaccine, inactivated 10 UNT) per 0.5 ML Injection",SY
1300386,"0.5 ML Bordetella pertussis filamentous hemagglutinin vaccine, inactivated 0.05 MG/ML / Bordetella pertussis pertactin vaccine, inactivated 0.016 MG/ML / Bordetella pertussis toxoid vaccine, inactivated 0.05 MG/ML / diphtheria toxoid vaccine, inactivated 50 UNT/ML / tetanus toxoid vaccine, inactivated 20 UNT/ML Injection [Infanrix]",SBD
1300386,INFANRIX vaccine 0.5 ML Injection,PSN
1300464,"Haemophilus influenzae type b strain 1482, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine",PIN
1300465,"Haemophilus influenzae type b strain 1482, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine 0.068 MG/ML",SCDC
1300466,purified capsular polysaccharide 10 MCG conjugated to inactivated tetanus toxoid 24 MCG per 0.5 ML Injection,SY
1300466,Haemophilus b conjugate vaccine (tetanus toxoid conjugate) (Hib generic for ActHIB) 0.5 mL Injection,PSN
1300466,"0.5 ML Haemophilus influenzae type b strain 1482, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine 0.068 MG/ML Injection",SCD
1300467,"Haemophilus influenzae type b strain 1482, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine 0.068 MG/ML [ActHIB]",SBDC
1300468,ActHIB 34 MCG per 0.5 ML Injection,SY
1300468,ActHIB (purified capsular polysaccharide 10 MCG conjugated to inactivated tetanus toxoid 24 MCG) per 0.5 ML Injection,SY
1300468,"0.5 ML Haemophilus influenzae type b strain 1482, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine 0.068 MG/ML Injection [ActHIB]",SBD
1300468,0.5 ML ActHIB 0.068 MG/ML Injection,SY
1300468,ActHIB vaccine 0.5 ML Injection,PSN
1300779,"Japanese encephalitis virus vaccine Nakayama-NIH strain, inactivated",PIN
1300780,"Japanese encephalitis virus vaccine Nakayama-NIH strain, inactivated 0.012 MG/ML",SCDC
1300782,"Japanese encephalitis virus vaccine Nakayama-NIH strain, inactivated 0.012 MG/ML [Ixiaro]",SBDC
1300783,"Ixiaro (Japanese Encephalitis Vaccine, Inactivated, Adsorbed) 0.012 MG/ML 0.5 ML Prefilled Syringe",SY
1300783,Ixiaro 6 MCG per 0.5 ML Prefilled Syringe,SY
1300783,"0.5 ML Japanese encephalitis virus vaccine Nakayama-NIH strain, inactivated 0.012 MG/ML Prefilled Syringe [Ixiaro]",SBD
1300783,0.5 ML Ixiaro 0.012 MG/ML Prefilled Syringe,SY
1300783,IXIARO 6 MCG in 0.5 ML Prefilled Syringe,PSN
1300806,"Haemophilus influenzae type b strain 20752, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine",PIN
1300807,"Haemophilus influenzae type b strain 20752, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine 0.07 MG/ML",SCDC
1300809,"Haemophilus influenzae type b strain 20752, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine 0.07 MG/ML [Hiberix]",SBDC
1300810,"Hiberix (Haemophilus influenzae type b strain 20,752, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine) 35 MCG per 0.5 ML Injection",SY
1300810,"Hiberix (Haemophilus influenzae type b strain 20,752, capsular polysaccharide (10 MCG) inactivated tetanus toxoid (25 MCG) conjugate vaccine) per 0.5 ML Injection",SY
1300810,"0.5 ML Haemophilus influenzae type b strain 20752, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine 0.07 MG/ML Injection [Hiberix]",SBD
1300810,0.5 ML Hiberix 0.07 MG/ML Injection,SY
1300810,HIBERIX vaccine 0.5 ML Injection,PSN
1301885,"human papillomavirus type 16, L1 capsid protein (residues 2-471) vaccine",PIN
1301886,"human papillomavirus type 16, L1 capsid protein (residues 2-471) vaccine 0.04 MG/ML",SCDC
1301887,"human papillomavirus type 18, L1 capsid protein (residues 2-472) vaccine",PIN
1301888,"human papillomavirus type 18, L1 capsid protein (residues 2-472) vaccine 0.04 MG/ML",SCDC
1301890,"human papillomavirus type 16, L1 capsid protein (residues 2-471) vaccine 0.04 MG/ML / human papillomavirus type 18, L1 capsid protein (residues 2-472) vaccine 0.04 MG/ML [Cervarix]",SBDC
1301891,"0.5 ML human papillomavirus type 16, L1 capsid protein (residues 2-471) vaccine 0.04 MG/ML / human papillomavirus type 18, L1 capsid protein (residues 2-472) vaccine 0.04 MG/ML Prefilled Syringe [Cervarix]",SBD
1301891,"Cervarix Human Papillomavirus bivalent (types 16 and 18) vaccine, recombinant 0.5 ML Prefilled Syringe",SY
1301891,CERVARIX 0.5 ML Prefilled Syringe,PSN
1303855,"influenza B virus vaccine, B-Wisconsin-1-2010-like virus",IN
1304122,"influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus",IN
1304123,"influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus 0.03 MG/ML",SCDC
1304300,"influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus 0.12 MG/ML",SCDC
1304309,"influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus 0.09 MG/ML",SCDC
1304310,"influenza B virus vaccine, B-Wisconsin-1-2010-like virus 0.09 MG/ML",SCDC
1361664,"typhoid Vi polysaccharide vaccine, S typhi Ty2 strain 0.025 MG/ML",SCDC
1367001,Flublok 2012-2013 Formula,BN
1367002,"influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus 0.09 MG/ML / influenza A-California-7-2009-(H1N1)v-like virus vaccine 0.09 MG/ML / influenza B virus vaccine, B-Wisconsin-1-2010-like virus 0.09 MG/ML [Flublok 2012-2013 Formula]",SBDC
1367004,Flublok 2012-2013 Formula Injectable Product,SBDG
1367005,"influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus 0.09 MG/ML / influenza A-California-7-2009-(H1N1)v-like virus vaccine 0.09 MG/ML / influenza B virus vaccine, B-Wisconsin-1-2010-like virus 0.09 MG/ML Injectable Solution [Flublok 2012-2013 Formula]",SBD
1367005,Flublok 2012-2013 Formula Influenza Virus Vaccine Injectable Solution,SY
1368371,Bacillus anthracis strain V770-NP1-R antigens,IN
1427022,"influenza B virus vaccine, B-Massachusetts-2-2012-like virus",IN
1427023,"influenza B virus vaccine, B-Massachusetts-2-2012-like virus 0.03 MG/ML",SCDC
1427028,Fluzone Quadrivalent 2013-2014 Formula,BN
1427029,"influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus 0.03 MG/ML / influenza A-California-7-2009-(H1N1)v-like virus vaccine 0.03 MG/ML / influenza B virus vaccine B/Brisbane/60/2008 antigen 0.03 MG/ML / influenza B virus vaccine, B-Massachusetts-2-2012-like virus 0.03 MG/ML [Fluzone Quadrivalent 2013-2014 Formula]",SBDC
1427031,Fluzone Quadrivalent 2013-2014 Formula Injectable Product,SBDG
1427038,"influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus / influenza A-California-7-2009-(H1N1)v-like virus vaccine / influenza B virus vaccine B/Brisbane/60/2008 antigen / influenza B virus vaccine, B-Massachusetts-2-2012-like virus Prefilled Syringe [Fluzone Quadrivalent 2013-2014 Formula]",SBDF
1427052,"0.25 ML influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus 0.03 MG/ML / influenza A-California-7-2009-(H1N1)v-like virus vaccine 0.03 MG/ML / influenza B virus vaccine B/Brisbane/60/2008 antigen 0.03 MG/ML / influenza B virus vaccine, B-Massachusetts-2-2012-like virus 0.03 MG/ML Prefilled Syringe [Fluzone Quadrivalent 2013-2014 Formula]",SBD
1427052,Fluzone Quadrivalent 2013-2014 Formula Influenza Virus Vaccine 0.25 ML Prefilled Syringe,SY
1427052,Fluzone Quadrivalent Pediatric Dose for 6-35 Months of Age 2013-2014 Formula Influenza Virus Vaccine 0.25 ML Prefilled Syringe,SY
1429576,"influenza B virus vaccine, B-Massachusetts-2-2012-like virus 0.09 MG/ML",SCDC
1429589,"influenza B virus vaccine, B-Massachusetts-2-2012-like virus 0.12 MG/ML",SCDC
1437843,"Haemophilus influenzae type b strain 1482, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine 0.005 MG/ML",SCDC
1437844,meningococcal group C polysaccharide 0.01 MG/ML,SCDC
1437845,meningococcal polysaccharide vaccine group Y 0.01 MG/ML,SCDC
1437912,MenHibrix,BN
1437913,"Haemophilus influenzae type b strain 1482, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine 0.005 MG/ML / meningococcal group C polysaccharide 0.01 MG/ML / meningococcal polysaccharide vaccine group Y 0.01 MG/ML [MenHibrix]",SBDC
1437915,MenHibrix Injectable Product,SBDG
1437916,"0.5 ML Haemophilus influenzae type b strain 1482, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine 0.005 MG/ML / meningococcal group C polysaccharide 0.01 MG/ML / meningococcal polysaccharide vaccine group Y 0.01 MG/ML Injection [MenHibrix]",SBD
1437916,MenHibrix (meningococcal groups C and Y and Haemophilus b tetanus toxoid conjugate vaccine) 0.5 ML Injection,SY
1437916,MENHIBRIX vaccine 0.5 ML Injection,PSN
1442206,Flublok 2013-2014 Formula,BN
1442207,"influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus 0.09 MG/ML / influenza A-California-7-2009-(H1N1)v-like virus vaccine 0.09 MG/ML / influenza B virus vaccine, B-Massachusetts-2-2012-like virus 0.09 MG/ML [Flublok 2013-2014 Formula]",SBDC
1442209,Flublok 2013-2014 Formula Injectable Product,SBDG
1442210,"influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus 0.09 MG/ML / influenza A-California-7-2009-(H1N1)v-like virus vaccine 0.09 MG/ML / influenza B virus vaccine, B-Massachusetts-2-2012-like virus 0.09 MG/ML Injectable Solution [Flublok 2013-2014 Formula]",SBD
1442210,Flublok 2013-2014 Formula Influenza Virus Vaccine Injectable Solution,SY
1486495,"typhoid Vi polysaccharide vaccine, S typhi Ty2 strain Prefilled Syringe [Typhim VI]",SBDF
1486496,"0.5 ML typhoid Vi polysaccharide vaccine, S typhi Ty2 strain 0.05 MG/ML Prefilled Syringe [Typhim VI]",SBD
1486496,0.5 ML Typhim VI 0.05 MG/ML Prefilled Syringe,SY
1486496,Typhim VI 25 MCG per 0.5 ML Prefilled Syringe,SY
1486496,Typhim Vi 0.5 ML Prefilled Syringe,PSN
1537517,Flublok 2014-2015 Formula,BN
1537518,"influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus 0.09 MG/ML / influenza A-California-7-2009-(H1N1)v-like virus vaccine 0.09 MG/ML / influenza B virus vaccine, B-Massachusetts-2-2012-like virus 0.09 MG/ML [Flublok 2014-2015 Formula]",SBDC
1537520,Flublok 2014-2015 Formula Injectable Product,SBDG
1537521,"influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus 0.09 MG/ML / influenza A-California-7-2009-(H1N1)v-like virus vaccine 0.09 MG/ML / influenza B virus vaccine, B-Massachusetts-2-2012-like virus 0.09 MG/ML Injectable Solution [Flublok 2014-2015 Formula]",SBD
1537521,Flublok 2014-2015 Formula Influenza Virus Vaccine Injectable Solution,SY
1537557,Fluzone Quadrivalent 2014-2015 Formula,BN
1537559,"influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus / influenza A-California-7-2009-(H1N1)v-like virus vaccine / influenza B virus vaccine B/Brisbane/60/2008 antigen / influenza B virus vaccine, B-Massachusetts-2-2012-like virus Prefilled Syringe [Fluzone Quadrivalent 2014-2015 Formula]",SBDF
1537560,Fluzone Quadrivalent 2014-2015 Formula Injectable Product,SBDG
1541617,"influenza A virus vaccine, A-Texas-50-2012 (H3N2)-like virus",IN
1541618,"influenza A virus vaccine, A-Texas-50-2012 (H3N2)-like virus 0.03 MG/ML",SCDC
1543760,"influenza B virus vaccine, B-Massachusetts-2-2012-like virus 50000000 MG/ML",SCDC
1547581,Streptococcus pneumoniae type 1 capsular polysaccharide antigen / Streptococcus pneumoniae type 10A capsular polysaccharide antigen / Streptococcus pneumoniae type 11A capsular polysaccharide antigen / Streptococcus pneumoniae type 12F capsular polysaccharide antigen / Streptococcus pneumoniae type 14 capsular polysaccharide antigen / Streptococcus pneumoniae type 15B capsular polysaccharide antigen / Streptococcus pneumoniae type 17F capsular polysaccharide antigen / Streptococcus pneumoniae type 18C capsular polysaccharide antigen / Streptococcus pneumoniae type 19A capsular polysaccharide antigen / Streptococcus pneumoniae type 19F capsular polysaccharide antigen / Streptococcus pneumoniae type 2 capsular polysaccharide antigen / Streptococcus pneumoniae type 20 capsular polysaccharide antigen / Streptococcus pneumoniae type 22F capsular polysaccharide antigen / Streptococcus pneumoniae type 23F capsular polysaccharide antigen / Streptococcus pneumoniae type 3 capsular polysaccharide antigen / Streptococcus pneumoniae type 33F capsular polysaccharide antigen / Streptococcus pneumoniae type 4 capsular polysaccharide antigen / Streptococcus pneumoniae type 5 capsular polysaccharide antigen / Streptococcus pneumoniae type 6B capsular polysaccharide antigen / Streptococcus pneumoniae type 7F capsular polysaccharide antigen / Streptococcus pneumoniae type 8 capsular polysaccharide antigen / Streptococcus pneumoniae type 9N capsular polysaccharide antigen / Streptococcus pneumoniae type 9V capsular polysaccharide antigen Prefilled Syringe [Pneumovax 23],SBDF
1593127,Neisseria meningitidis serogroup B recombinant LP2086 A05 protein variant antigen,PIN
1593128,meningococcal group B vaccine,IN
1593129,Neisseria meningitidis serogroup B recombinant LP2086 A05 protein variant antigen 0.12 MG/ML,SCDC
1593130,Neisseria meningitidis serogroup B recombinant LP2086 B01 protein variant antigen,PIN
1593131,Neisseria meningitidis serogroup B recombinant LP2086 B01 protein variant antigen 0.12 MG/ML,SCDC
1593132,meningococcal group B vaccine Injectable Product,SCDG
1593133,meningococcal group B vaccine Prefilled Syringe,SCDF
1593136,Trumenba,BN
1593137,Neisseria meningitidis serogroup B recombinant LP2086 A05 protein variant antigen 0.12 MG/ML / Neisseria meningitidis serogroup B recombinant LP2086 B01 protein variant antigen 0.12 MG/ML [Trumenba],SBDC
1593138,meningococcal group B vaccine Prefilled Syringe [Trumenba],SBDF
1593139,Trumenba Injectable Product,SBDG
1593140,0.5 ML Neisseria meningitidis serogroup B recombinant LP2086 A05 protein variant antigen 0.12 MG/ML / Neisseria meningitidis serogroup B recombinant LP2086 B01 protein variant antigen 0.12 MG/ML Prefilled Syringe [Trumenba],SBD
1593140,Trumenba (meningococcal group B vaccine) 0.5 ML Prefilled Syringe,SY
1593140,Trumenba (Neisseria meningitidis serogroup B recombinant LP2086 A05 protein variant antigen 60 MCG / Neisseria meningitidis serogroup B recombinant LP2086 B01 protein variant antigen 60 MCG) per 0.5 ML Prefilled Syringe,SY
1593140,Trumenba vaccine 0.5 ML Prefilled Syringe,PSN
1596930,"L1 protein, human papillomavirus type 31 vaccine",IN
1596931,"L1 protein, human papillomavirus type 33 vaccine",IN
1596932,"L1 protein, human papillomavirus type 45 vaccine",IN
1596933,"L1 protein, human papillomavirus type 52 vaccine",IN
1596934,"L1 protein, human papillomavirus type 58 vaccine",IN
1597083,"L1 protein, human papillomavirus type 16 vaccine 0.12 MG/ML",SCDC
1597084,"L1 protein, human papillomavirus type 18 vaccine 0.08 MG/ML",SCDC
1597085,"L1 protein, human papillomavirus type 31 vaccine 0.04 MG/ML",SCDC
1597086,"L1 protein, human papillomavirus type 33 vaccine 0.04 MG/ML",SCDC
1597087,"L1 protein, human papillomavirus type 45 vaccine 0.04 MG/ML",SCDC
1597088,"L1 protein, human papillomavirus type 52 vaccine 0.04 MG/ML",SCDC
1597089,"L1 protein, human papillomavirus type 58 vaccine 0.04 MG/ML",SCDC
1597090,"L1 protein, human papillomavirus type 6 vaccine 0.06 MG/ML",SCDC
1597095,Gardasil 9,BN
1597096,"L1 protein, human papillomavirus type 11 vaccine 0.08 MG/ML / L1 protein, human papillomavirus type 16 vaccine 0.12 MG/ML / L1 protein, human papillomavirus type 18 vaccine 0.08 MG/ML / L1 protein, human papillomavirus type 31 vaccine 0.04 MG/ML / L1 protein, human papillomavirus type 33 vaccine 0.04 MG/ML / L1 protein, human papillomavirus type 45 vaccine 0.04 MG/ML / L1 protein, human papillomavirus type 52 vaccine 0.04 MG/ML / L1 protein, human papillomavirus type 58 vaccine 0.04 MG/ML / L1 protein, human papillomavirus type 6 vaccine 0.06 MG/ML [Gardasil 9]",SBDC
1597098,Gardasil 9 Injectable Product,SBDG
1597099,"0.5 ML L1 protein, human papillomavirus type 11 vaccine 0.08 MG/ML / L1 protein, human papillomavirus type 16 vaccine 0.12 MG/ML / L1 protein, human papillomavirus type 18 vaccine 0.08 MG/ML / L1 protein, human papillomavirus type 31 vaccine 0.04 MG/ML / L1 protein, human papillomavirus type 33 vaccine 0.04 MG/ML / L1 protein, human papillomavirus type 45 vaccine 0.04 MG/ML / L1 protein, human papillomavirus type 52 vaccine 0.04 MG/ML / L1 protein, human papillomavirus type 58 vaccine 0.04 MG/ML / L1 protein, human papillomavirus type 6 vaccine 0.06 MG/ML Injection [Gardasil 9]",SBD
1597099,GARDASIL 9 0.5 ML Injection,PSN
1597099,"Gardasil 9, Human Papillomavirus 9-valent (Types 6,11,16,18,31,33,45,52,58) Vaccine, Recombinant 0.5 ML Injection",SY
1597102,"L1 protein, human papillomavirus type 11 vaccine / L1 protein, human papillomavirus type 16 vaccine / L1 protein, human papillomavirus type 18 vaccine / L1 protein, human papillomavirus type 31 vaccine / L1 protein, human papillomavirus type 33 vaccine / L1 protein, human papillomavirus type 45 vaccine / L1 protein, human papillomavirus type 52 vaccine / L1 protein, human papillomavirus type 58 vaccine / L1 protein, human papillomavirus type 6 vaccine Prefilled Syringe [Gardasil 9]",SBDF
1597103,"0.5 ML L1 protein, human papillomavirus type 11 vaccine 0.08 MG/ML / L1 protein, human papillomavirus type 16 vaccine 0.12 MG/ML / L1 protein, human papillomavirus type 18 vaccine 0.08 MG/ML / L1 protein, human papillomavirus type 31 vaccine 0.04 MG/ML / L1 protein, human papillomavirus type 33 vaccine 0.04 MG/ML / L1 protein, human papillomavirus type 45 vaccine 0.04 MG/ML / L1 protein, human papillomavirus type 52 vaccine 0.04 MG/ML / L1 protein, human papillomavirus type 58 vaccine 0.04 MG/ML / L1 protein, human papillomavirus type 6 vaccine 0.06 MG/ML Prefilled Syringe [Gardasil 9]",SBD
1597103,Gardasil 9 0.5 ML Prefilled Syringe,PSN
1597103,"Gardasil 9, human Papillomavirus 9-valent (types 6,11,16,18,31,33,45,52,58) vaccine, recombinant 0.5 ML Prefilled Syringe",SY
1598360,"influenza A virus vaccine, A-Victoria-361-2011 (H3N2)-like virus 0.09 MG/ML / influenza A-California-7-2009-(H1N1)v-like virus vaccine 0.09 MG/ML / influenza B virus vaccine B/Brisbane/60/2008 antigen 0.09 MG/ML / influenza B virus vaccine, B-Massachusetts-2-2012-like virus 0.09 MG/ML [Fluzone Quadrivalent 2014-2015 Formula]",SBDC
